Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1781046794.5867226,494783,1781046794,556754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9970875382423401,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-110.29000091552734,-69.94000244140625,0.0
1781046794.6075804,494784,1781046794,601754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-107.60000610351562,-69.94000244140625,13.450000762939453
1781046794.6607943,494785,1781046794,635754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9970875382423401,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.450000762939453,-107.60000610351562,-67.25,0.0
1781046794.6822405,494786,1781046794,680754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.069999694824219,-110.29000091552734,-67.25,0.0
1781046794.7345278,494787,1781046794,714754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9970875382423401,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-110.29000091552734,-67.25,0.0
1781046794.7603867,494788,1781046794,755754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,0.03741417080163956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-110.29000091552734,-67.25,0.0
1781046794.813243,494789,1781046794,789754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,2.3009712094790302e-05,-0.04511708766222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-110.29000091552734,-67.25,0.0
1781046794.8354845,494790,1781046794,829754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,0.03834952414035797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.069999694824219,-110.29000091552734,-67.25,0.0
1781046794.8881233,494791,1781046794,863754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,-0.04511708766222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.069999694824219,-110.29000091552734,-67.25,0.0
1781046794.9139636,494792,1781046794,911754934,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0015339809469878674,0.015339810401201248,0.0,-0.9986215233802795,0.3067961633205414,0.7056311964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.29000091552734,-67.25,0.0
