Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1781059380.9313717,806000,1781059380,919337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.3298058807849884,0.7086991667747498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.25,-104.91000366210938,0.0
1781059380.9690084,806001,1781059380,984337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.021131,806002,1781059381,18337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.0700953,806003,1781059381,81337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.1209848,806004,1781059381,115337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7086991667747498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.1640625,806005,1781059381,171337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.3298058807849884,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.216699,806006,1781059381,205337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.25,-104.91000366210938,0.0
1781059381.2384014,806007,1781059381,250337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-0.9986215233802795,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.25,-104.91000366210938,0.0
1781059381.2914703,806008,1781059381,284337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.55999755859375,-104.91000366210938,0.0
1781059381.318727,806009,1781059381,331337100,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.010737867094576359,0.013805828988552094,-0.0015339808305725455,-1.0001554489135742,0.32827189564704895,0.7071651816368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.25,-104.91000366210938,0.0
