Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1781047141.4038167,503329,1781047141,382559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-21.520000457763672,0.0
1781047141.45684,503330,1781047141,416559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05368933081626892,0.5338253378868103,0.20862139761447906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-207.1300048828125,-18.829999923706055,0.0
1781047141.479257,503331,1781047141,462559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05368933081626892,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-2.690000057220459,0.0
1781047141.5308402,503332,1781047141,496559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-13.450000762939453,0.0
1781047141.5584884,503333,1781047141,539559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-320.1100158691406,-207.1300048828125,-18.829999923706055,0.0
1781047141.6117063,503334,1781047141,573559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-207.1300048828125,-21.520000457763672,0.0
1781047141.6328979,503335,1781047141,617559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-320.1100158691406,-207.1300048828125,-21.520000457763672,0.0
1781047141.6862018,503336,1781047141,651559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-207.1300048828125,-21.520000457763672,0.0
1781047141.712853,503337,1781047141,696559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-21.520000457763672,0.0
1781047141.7664042,503338,1781047141,730559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-325.4900207519531,-207.1300048828125,-13.450000762939453,0.0
1781047141.8039558,503339,1781047141,789559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-16.139999389648438,0.0
1781047141.8558095,503340,1781047141,823559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-207.1300048828125,-16.139999389648438,0.0
1781047141.9041336,503341,1781047141,886559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-24.21000099182129,0.0
1781047141.956553,503342,1781047141,920559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-16.139999389648438,0.0
1781047141.9832969,503343,1781047141,967559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-320.1100158691406,-207.1300048828125,-13.450000762939453,0.0
1781047142.035269,503344,1781047142,1559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-18.829999923706055,0.0
1781047142.0729997,503345,1781047142,53559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-328.17999267578125,-207.1300048828125,-16.139999389648438,0.0
1781047142.1262488,503346,1781047142,87559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-16.139999389648438,0.0
1781047142.152681,503347,1781047142,136559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05368933081626892,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-18.829999923706055,0.0
1781047142.2076645,503348,1781047142,170559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-207.1300048828125,-16.139999389648438,0.0
1781047142.244876,503349,1781047142,231559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-24.21000099182129,0.0
1781047142.2975814,503350,1781047142,265559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-209.82000732421875,-13.450000762939453,0.0
1781047142.344342,503351,1781047142,327559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-209.82000732421875,-24.21000099182129,0.0
1781047142.3973796,503352,1781047142,361559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-16.139999389648438,2.690000057220459
1781047142.4244072,503353,1781047142,408559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.380000114440918,-322.8000183105469,-204.44000244140625,-10.760000228881836,0.0
1781047142.4795184,503354,1781047142,442559436,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05368933081626892,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-24.21000099182129,0.0
1781047142.5170765,503355,1781047142,516815572,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7057867050170898,-0.05368933081626892,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-325.4900207519531,-207.1300048828125,-21.520000457763672,0.0
1781047142.5707169,503356,1781047142,550815572,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05522330850362778,0.5338253378868103,0.20862139761447906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-16.139999389648438,0.0
1781047142.5914273,503357,1781047142,592815572,base_link,"['wheel_left_joint', 'wheel_right_joint', 'joint1', 'joint2', 'joint3', 'joint4', 'gripper']",0.0030679618939757347,0.016873791813850403,-1.7042527198791504,-0.05522330850362778,0.5338253378868103,0.21015536785125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690000057220459,-322.8000183105469,-207.1300048828125,-13.450000762939453,0.0
