Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
368.911,0.2,0.0,0.0,0.0,0.0,0.4
369.013,0.2,0.0,0.0,0.0,0.0,0.4
369.112,0.2,0.0,0.0,0.0,0.0,0.4
369.212,0.2,0.0,0.0,0.0,0.0,0.4
369.311,0.2,0.0,0.0,0.0,0.0,0.4
369.414,0.2,0.0,0.0,0.0,0.0,0.4
369.512,0.2,0.0,0.0,0.0,0.0,0.4
369.614,0.2,0.0,0.0,0.0,0.0,0.4
369.712,0.2,0.0,0.0,0.0,0.0,0.4
369.813,0.2,0.0,0.0,0.0,0.0,0.4
369.902,0.2,0.0,0.0,0.0,0.0,0.4
370.014,0.2,0.0,0.0,0.0,0.0,0.4
370.112,0.2,0.0,0.0,0.0,0.0,0.4
370.212,0.2,0.0,0.0,0.0,0.0,0.4
370.312,0.2,0.0,0.0,0.0,0.0,0.4
370.413,0.2,0.0,0.0,0.0,0.0,0.4
370.511,0.2,0.0,0.0,0.0,0.0,0.4
370.612,0.2,0.0,0.0,0.0,0.0,0.4
370.714,0.2,0.0,0.0,0.0,0.0,0.4
370.812,0.2,0.0,0.0,0.0,0.0,0.4
370.912,0.2,0.0,0.0,0.0,0.0,0.4
371.012,0.2,0.0,0.0,0.0,0.0,0.4
371.113,0.2,0.0,0.0,0.0,0.0,0.4
371.211,0.2,0.0,0.0,0.0,0.0,0.4
371.312,0.2,0.0,0.0,0.0,0.0,0.4
371.412,0.2,0.0,0.0,0.0,0.0,0.4
371.514,0.2,0.0,0.0,0.0,0.0,0.4
371.61,0.2,0.0,0.0,0.0,0.0,0.4
371.714,0.2,0.0,0.0,0.0,0.0,0.4
371.815,0.2,0.0,0.0,0.0,0.0,0.4
371.914,0.2,0.0,0.0,0.0,0.0,0.4
372.026,0.2,0.0,0.0,0.0,0.0,0.4
372.111,0.2,0.0,0.0,0.0,0.0,0.4
372.215,0.2,0.0,0.0,0.0,0.0,0.4
372.311,0.2,0.0,0.0,0.0,0.0,0.4
372.414,0.2,0.0,0.0,0.0,0.0,0.4
372.514,0.2,0.0,0.0,0.0,0.0,0.4
372.614,0.2,0.0,0.0,0.0,0.0,0.4
372.711,0.2,0.0,0.0,0.0,0.0,0.4
372.811,0.2,0.0,0.0,0.0,0.0,0.4
372.913,0.2,0.0,0.0,0.0,0.0,0.4
373.014,0.2,0.0,0.0,0.0,0.0,0.4
373.111,0.2,0.0,0.0,0.0,0.0,0.4
373.216,0.2,0.0,0.0,0.0,0.0,0.4
373.318,0.2,0.0,0.0,0.0,0.0,0.4
373.412,0.2,0.0,0.0,0.0,0.0,0.4
373.512,0.2,0.0,0.0,0.0,0.0,0.4
373.611,0.2,0.0,0.0,0.0,0.0,0.4
373.713,0.2,0.0,0.0,0.0,0.0,0.4
373.816,0.2,0.0,0.0,0.0,0.0,0.4
373.911,0.2,0.0,0.0,0.0,0.0,0.4
374.018,0.2,0.0,0.0,0.0,0.0,0.4
374.112,0.2,0.0,0.0,0.0,0.0,0.4
374.213,0.2,0.0,0.0,0.0,0.0,0.4
374.311,0.2,0.0,0.0,0.0,0.0,0.4
374.413,0.2,0.0,0.0,0.0,0.0,0.4
374.512,0.2,0.0,0.0,0.0,0.0,0.4
374.611,0.2,0.0,0.0,0.0,0.0,0.4
374.711,0.2,0.0,0.0,0.0,0.0,0.4
374.815,0.2,0.0,0.0,0.0,0.0,0.4
374.911,0.0,0.0,0.0,0.0,0.0,0.0
376.419,0.2,0.0,0.0,0.0,0.0,0.0
376.421,0.2,0.0,0.0,0.0,0.0,0.0
376.517,0.2,0.0,0.0,0.0,0.0,0.0
376.623,0.2,0.0,0.0,0.0,0.0,0.0
376.721,0.2,0.0,0.0,0.0,0.0,0.0
376.826,0.2,0.0,0.0,0.0,0.0,0.0
376.918,0.2,0.0,0.0,0.0,0.0,0.0
377.02,0.2,0.0,0.0,0.0,0.0,0.0
377.122,0.2,0.0,0.0,0.0,0.0,0.0
377.217,0.2,0.0,0.0,0.0,0.0,0.0
377.317,0.2,0.0,0.0,0.0,0.0,0.0
377.419,0.2,0.0,0.0,0.0,0.0,0.0
377.517,0.2,0.0,0.0,0.0,0.0,0.0
377.63,0.2,0.0,0.0,0.0,0.0,0.0
377.719,0.2,0.0,0.0,0.0,0.0,0.0
377.818,0.2,0.0,0.0,0.0,0.0,0.0
377.921,0.2,0.0,0.0,0.0,0.0,0.0
378.026,0.2,0.0,0.0,0.0,0.0,0.0
378.12,0.2,0.0,0.0,0.0,0.0,0.0
378.221,0.2,0.0,0.0,0.0,0.0,0.0
378.319,0.2,0.0,0.0,0.0,0.0,0.0
378.419,0.2,0.0,0.0,0.0,0.0,0.0
378.518,0.2,0.0,0.0,0.0,0.0,0.0
378.626,0.2,0.0,0.0,0.0,0.0,0.0
378.726,0.2,0.0,0.0,0.0,0.0,0.0
378.819,0.2,0.0,0.0,0.0,0.0,0.0
378.918,0.0,0.0,0.0,0.0,0.0,0.0
379.417,0.0,0.0,0.0,0.0,0.0,0.5
379.417,0.0,0.0,0.0,0.0,0.0,0.5
379.517,0.0,0.0,0.0,0.0,0.0,0.5
379.621,0.0,0.0,0.0,0.0,0.0,0.5
379.72,0.0,0.0,0.0,0.0,0.0,0.5
379.819,0.0,0.0,0.0,0.0,0.0,0.5
379.918,0.0,0.0,0.0,0.0,0.0,0.5
380.018,0.0,0.0,0.0,0.0,0.0,0.5
380.12,0.0,0.0,0.0,0.0,0.0,0.5
380.22,0.0,0.0,0.0,0.0,0.0,0.5
380.319,0.0,0.0,0.0,0.0,0.0,0.5
380.418,0.0,0.0,0.0,0.0,0.0,0.5
380.517,0.0,0.0,0.0,0.0,0.0,0.5
380.62,0.0,0.0,0.0,0.0,0.0,0.5
380.725,0.0,0.0,0.0,0.0,0.0,0.5
380.823,0.0,0.0,0.0,0.0,0.0,0.5
380.917,0.0,0.0,0.0,0.0,0.0,0.5
381.017,0.0,0.0,0.0,0.0,0.0,0.5
381.128,0.0,0.0,0.0,0.0,0.0,0.5
381.217,0.0,0.0,0.0,0.0,0.0,0.5
381.319,0.0,0.0,0.0,0.0,0.0,0.5
381.417,0.0,0.0,0.0,0.0,0.0,0.5
381.526,0.0,0.0,0.0,0.0,0.0,0.5
381.619,0.0,0.0,0.0,0.0,0.0,0.5
381.72,0.0,0.0,0.0,0.0,0.0,0.5
381.819,0.0,0.0,0.0,0.0,0.0,0.5
381.917,0.0,0.0,0.0,0.0,0.0,0.5
382.018,0.0,0.0,0.0,0.0,0.0,0.5
382.12,0.0,0.0,0.0,0.0,0.0,0.5
382.22,0.0,0.0,0.0,0.0,0.0,0.5
382.321,0.0,0.0,0.0,0.0,0.0,0.5
382.42,0.0,0.0,0.0,0.0,0.0,0.5
382.519,0.0,0.0,0.0,0.0,0.0,0.5
382.617,0.0,0.0,0.0,0.0,0.0,0.0
383.118,0.2,0.0,0.0,0.0,0.0,0.0
383.119,0.2,0.0,0.0,0.0,0.0,0.0
383.217,0.2,0.0,0.0,0.0,0.0,0.0
383.317,0.2,0.0,0.0,0.0,0.0,0.0
383.417,0.2,0.0,0.0,0.0,0.0,0.0
383.519,0.2,0.0,0.0,0.0,0.0,0.0
383.618,0.2,0.0,0.0,0.0,0.0,0.0
383.718,0.2,0.0,0.0,0.0,0.0,0.0
383.822,0.2,0.0,0.0,0.0,0.0,0.0
383.917,0.2,0.0,0.0,0.0,0.0,0.0
384.018,0.2,0.0,0.0,0.0,0.0,0.0
384.122,0.2,0.0,0.0,0.0,0.0,0.0
384.218,0.2,0.0,0.0,0.0,0.0,0.0
384.318,0.2,0.0,0.0,0.0,0.0,0.0
384.418,0.2,0.0,0.0,0.0,0.0,0.0
384.521,0.2,0.0,0.0,0.0,0.0,0.0
384.618,0.2,0.0,0.0,0.0,0.0,0.0
384.719,0.2,0.0,0.0,0.0,0.0,0.0
384.823,0.2,0.0,0.0,0.0,0.0,0.0
384.919,0.2,0.0,0.0,0.0,0.0,0.0
385.02,0.2,0.0,0.0,0.0,0.0,0.0
385.119,0.2,0.0,0.0,0.0,0.0,0.0
385.22,0.2,0.0,0.0,0.0,0.0,0.0
385.318,0.2,0.0,0.0,0.0,0.0,0.0
385.418,0.2,0.0,0.0,0.0,0.0,0.0
385.529,0.2,0.0,0.0,0.0,0.0,0.0
385.621,0.0,0.0,0.0,0.0,0.0,0.0
386.121,0.0,0.0,0.0,0.0,0.0,0.5
386.124,0.0,0.0,0.0,0.0,0.0,0.5
386.218,0.0,0.0,0.0,0.0,0.0,0.5
386.323,0.0,0.0,0.0,0.0,0.0,0.5
386.417,0.0,0.0,0.0,0.0,0.0,0.5
386.517,0.0,0.0,0.0,0.0,0.0,0.5
386.622,0.0,0.0,0.0,0.0,0.0,0.5
386.719,0.0,0.0,0.0,0.0,0.0,0.5
386.821,0.0,0.0,0.0,0.0,0.0,0.5
386.917,0.0,0.0,0.0,0.0,0.0,0.5
387.017,0.0,0.0,0.0,0.0,0.0,0.5
387.118,0.0,0.0,0.0,0.0,0.0,0.5
387.218,0.0,0.0,0.0,0.0,0.0,0.5
387.319,0.0,0.0,0.0,0.0,0.0,0.5
387.419,0.0,0.0,0.0,0.0,0.0,0.5
387.517,0.0,0.0,0.0,0.0,0.0,0.5
387.623,0.0,0.0,0.0,0.0,0.0,0.5
387.721,0.0,0.0,0.0,0.0,0.0,0.5
387.828,0.0,0.0,0.0,0.0,0.0,0.5
387.917,0.0,0.0,0.0,0.0,0.0,0.5
388.024,0.0,0.0,0.0,0.0,0.0,0.5
388.12,0.0,0.0,0.0,0.0,0.0,0.5
388.219,0.0,0.0,0.0,0.0,0.0,0.5
388.318,0.0,0.0,0.0,0.0,0.0,0.5
388.419,0.0,0.0,0.0,0.0,0.0,0.5
388.517,0.0,0.0,0.0,0.0,0.0,0.5
388.628,0.0,0.0,0.0,0.0,0.0,0.5
388.718,0.0,0.0,0.0,0.0,0.0,0.5
388.817,0.0,0.0,0.0,0.0,0.0,0.5
388.919,0.0,0.0,0.0,0.0,0.0,0.5
389.02,0.0,0.0,0.0,0.0,0.0,0.5
389.118,0.0,0.0,0.0,0.0,0.0,0.5
389.223,0.0,0.0,0.0,0.0,0.0,0.5
389.32,0.0,0.0,0.0,0.0,0.0,0.0
389.817,0.2,0.0,0.0,0.0,0.0,0.0
389.818,0.2,0.0,0.0,0.0,0.0,0.0
389.921,0.2,0.0,0.0,0.0,0.0,0.0
390.019,0.2,0.0,0.0,0.0,0.0,0.0
390.127,0.2,0.0,0.0,0.0,0.0,0.0
390.217,0.2,0.0,0.0,0.0,0.0,0.0
390.317,0.2,0.0,0.0,0.0,0.0,0.0
390.417,0.2,0.0,0.0,0.0,0.0,0.0
390.518,0.2,0.0,0.0,0.0,0.0,0.0
390.618,0.2,0.0,0.0,0.0,0.0,0.0
390.719,0.2,0.0,0.0,0.0,0.0,0.0
390.819,0.2,0.0,0.0,0.0,0.0,0.0
390.921,0.2,0.0,0.0,0.0,0.0,0.0
391.018,0.2,0.0,0.0,0.0,0.0,0.0
391.121,0.2,0.0,0.0,0.0,0.0,0.0
391.219,0.2,0.0,0.0,0.0,0.0,0.0
391.319,0.2,0.0,0.0,0.0,0.0,0.0
391.417,0.2,0.0,0.0,0.0,0.0,0.0
391.518,0.2,0.0,0.0,0.0,0.0,0.0
391.619,0.2,0.0,0.0,0.0,0.0,0.0
391.719,0.2,0.0,0.0,0.0,0.0,0.0
391.82,0.2,0.0,0.0,0.0,0.0,0.0
391.918,0.2,0.0,0.0,0.0,0.0,0.0
392.019,0.2,0.0,0.0,0.0,0.0,0.0
392.119,0.2,0.0,0.0,0.0,0.0,0.0
392.226,0.2,0.0,0.0,0.0,0.0,0.0
392.319,0.0,0.0,0.0,0.0,0.0,0.0
392.819,0.0,0.0,0.0,0.0,0.0,0.5
392.819,0.0,0.0,0.0,0.0,0.0,0.5
392.921,0.0,0.0,0.0,0.0,0.0,0.5
393.018,0.0,0.0,0.0,0.0,0.0,0.5
393.12,0.0,0.0,0.0,0.0,0.0,0.5
393.226,0.0,0.0,0.0,0.0,0.0,0.5
393.319,0.0,0.0,0.0,0.0,0.0,0.5
393.419,0.0,0.0,0.0,0.0,0.0,0.5
393.518,0.0,0.0,0.0,0.0,0.0,0.5
393.618,0.0,0.0,0.0,0.0,0.0,0.5
393.72,0.0,0.0,0.0,0.0,0.0,0.5
393.818,0.0,0.0,0.0,0.0,0.0,0.5
393.917,0.0,0.0,0.0,0.0,0.0,0.5
394.018,0.0,0.0,0.0,0.0,0.0,0.5
394.119,0.0,0.0,0.0,0.0,0.0,0.5
394.217,0.0,0.0,0.0,0.0,0.0,0.5
394.317,0.0,0.0,0.0,0.0,0.0,0.5
394.418,0.0,0.0,0.0,0.0,0.0,0.5
394.518,0.0,0.0,0.0,0.0,0.0,0.5
394.618,0.0,0.0,0.0,0.0,0.0,0.5
394.721,0.0,0.0,0.0,0.0,0.0,0.5
394.818,0.0,0.0,0.0,0.0,0.0,0.5
394.917,0.0,0.0,0.0,0.0,0.0,0.5
395.018,0.0,0.0,0.0,0.0,0.0,0.5
395.117,0.0,0.0,0.0,0.0,0.0,0.5
395.221,0.0,0.0,0.0,0.0,0.0,0.5
395.317,0.0,0.0,0.0,0.0,0.0,0.5
395.423,0.0,0.0,0.0,0.0,0.0,0.5
395.518,0.0,0.0,0.0,0.0,0.0,0.5
395.619,0.0,0.0,0.0,0.0,0.0,0.5
395.719,0.0,0.0,0.0,0.0,0.0,0.5
395.82,0.0,0.0,0.0,0.0,0.0,0.5
395.921,0.0,0.0,0.0,0.0,0.0,0.5
396.023,0.0,0.0,0.0,0.0,0.0,0.0
396.518,0.2,0.0,0.0,0.0,0.0,0.0
396.52,0.2,0.0,0.0,0.0,0.0,0.0
396.618,0.2,0.0,0.0,0.0,0.0,0.0
396.718,0.2,0.0,0.0,0.0,0.0,0.0
396.826,0.2,0.0,0.0,0.0,0.0,0.0
396.917,0.2,0.0,0.0,0.0,0.0,0.0
397.022,0.2,0.0,0.0,0.0,0.0,0.0
397.125,0.2,0.0,0.0,0.0,0.0,0.0
397.22,0.2,0.0,0.0,0.0,0.0,0.0
397.32,0.2,0.0,0.0,0.0,0.0,0.0
397.417,0.2,0.0,0.0,0.0,0.0,0.0
397.525,0.2,0.0,0.0,0.0,0.0,0.0
397.619,0.2,0.0,0.0,0.0,0.0,0.0
397.722,0.2,0.0,0.0,0.0,0.0,0.0
397.818,0.2,0.0,0.0,0.0,0.0,0.0
397.921,0.2,0.0,0.0,0.0,0.0,0.0
398.02,0.2,0.0,0.0,0.0,0.0,0.0
398.119,0.2,0.0,0.0,0.0,0.0,0.0
398.219,0.2,0.0,0.0,0.0,0.0,0.0
398.318,0.2,0.0,0.0,0.0,0.0,0.0
398.418,0.2,0.0,0.0,0.0,0.0,0.0
398.519,0.2,0.0,0.0,0.0,0.0,0.0
398.617,0.2,0.0,0.0,0.0,0.0,0.0
398.718,0.2,0.0,0.0,0.0,0.0,0.0
398.821,0.2,0.0,0.0,0.0,0.0,0.0
398.917,0.2,0.0,0.0,0.0,0.0,0.0
399.021,0.0,0.0,0.0,0.0,0.0,0.0
399.521,0.0,0.0,0.0,0.0,0.0,0.5
399.525,0.0,0.0,0.0,0.0,0.0,0.5
399.621,0.0,0.0,0.0,0.0,0.0,0.5
399.721,0.0,0.0,0.0,0.0,0.0,0.5
399.823,0.0,0.0,0.0,0.0,0.0,0.5
399.923,0.0,0.0,0.0,0.0,0.0,0.5
400.023,0.0,0.0,0.0,0.0,0.0,0.5
400.124,0.0,0.0,0.0,0.0,0.0,0.5
400.222,0.0,0.0,0.0,0.0,0.0,0.5
400.327,0.0,0.0,0.0,0.0,0.0,0.5
400.423,0.0,0.0,0.0,0.0,0.0,0.5
400.521,0.0,0.0,0.0,0.0,0.0,0.5
400.625,0.0,0.0,0.0,0.0,0.0,0.5
400.724,0.0,0.0,0.0,0.0,0.0,0.5
400.826,0.0,0.0,0.0,0.0,0.0,0.5
400.922,0.0,0.0,0.0,0.0,0.0,0.5
401.021,0.0,0.0,0.0,0.0,0.0,0.5
401.131,0.0,0.0,0.0,0.0,0.0,0.5
401.222,0.0,0.0,0.0,0.0,0.0,0.5
401.321,0.0,0.0,0.0,0.0,0.0,0.5
401.424,0.0,0.0,0.0,0.0,0.0,0.5
401.517,0.0,0.0,0.0,0.0,0.0,0.5
401.622,0.0,0.0,0.0,0.0,0.0,0.5
401.733,0.0,0.0,0.0,0.0,0.0,0.5
401.818,0.0,0.0,0.0,0.0,0.0,0.5
401.922,0.0,0.0,0.0,0.0,0.0,0.5
402.021,0.0,0.0,0.0,0.0,0.0,0.5
402.121,0.0,0.0,0.0,0.0,0.0,0.5
402.225,0.0,0.0,0.0,0.0,0.0,0.5
402.322,0.0,0.0,0.0,0.0,0.0,0.5
402.422,0.0,0.0,0.0,0.0,0.0,0.5
402.523,0.0,0.0,0.0,0.0,0.0,0.5
402.623,0.0,0.0,0.0,0.0,0.0,0.5
402.724,0.0,0.0,0.0,0.0,0.0,0.0
404.23,0.0,0.0,0.0,0.0,0.0,0.5
404.231,0.0,0.0,0.0,0.0,0.0,0.5
404.326,0.0,0.0,0.0,0.0,0.0,0.5
404.429,0.0,0.0,0.0,0.0,0.0,0.5
404.527,0.0,0.0,0.0,0.0,0.0,0.5
404.624,0.0,0.0,0.0,0.0,0.0,0.5
404.724,0.0,0.0,0.0,0.0,0.0,0.5
404.824,0.0,0.0,0.0,0.0,0.0,0.5
404.926,0.0,0.0,0.0,0.0,0.0,0.5
405.031,0.0,0.0,0.0,0.0,0.0,0.5
405.125,0.0,0.0,0.0,0.0,0.0,0.5
405.224,0.0,0.0,0.0,0.0,0.0,0.5
405.325,0.0,0.0,0.0,0.0,0.0,0.5
405.425,0.0,0.0,0.0,0.0,0.0,0.5
405.528,0.0,0.0,0.0,0.0,0.0,0.5
405.626,0.0,0.0,0.0,0.0,0.0,0.5
405.725,0.0,0.0,0.0,0.0,0.0,0.5
405.824,0.0,0.0,0.0,0.0,0.0,0.5
405.927,0.0,0.0,0.0,0.0,0.0,0.5
406.024,0.0,0.0,0.0,0.0,0.0,0.5
406.127,0.0,0.0,0.0,0.0,0.0,0.5
406.229,0.0,0.0,0.0,0.0,0.0,0.5
406.324,0.0,0.0,0.0,0.0,0.0,0.5
406.426,0.0,0.0,0.0,0.0,0.0,0.5
406.525,0.0,0.0,0.0,0.0,0.0,0.0
407.024,0.2,0.0,0.0,0.0,0.0,0.0
407.024,0.2,0.0,0.0,0.0,0.0,0.0
407.124,0.2,0.0,0.0,0.0,0.0,0.0
407.224,0.2,0.0,0.0,0.0,0.0,0.0
407.325,0.2,0.0,0.0,0.0,0.0,0.0
407.426,0.2,0.0,0.0,0.0,0.0,0.0
407.529,0.2,0.0,0.0,0.0,0.0,0.0
407.624,0.2,0.0,0.0,0.0,0.0,0.0
407.728,0.2,0.0,0.0,0.0,0.0,0.0
407.824,0.2,0.0,0.0,0.0,0.0,0.0
407.926,0.2,0.0,0.0,0.0,0.0,0.0
408.028,0.2,0.0,0.0,0.0,0.0,0.0
408.125,0.2,0.0,0.0,0.0,0.0,0.0
408.231,0.2,0.0,0.0,0.0,0.0,0.0
408.331,0.2,0.0,0.0,0.0,0.0,0.0
408.421,0.2,0.0,0.0,0.0,0.0,0.0
408.525,0.2,0.0,0.0,0.0,0.0,0.0
408.626,0.2,0.0,0.0,0.0,0.0,0.0
408.729,0.2,0.0,0.0,0.0,0.0,0.0
408.825,0.2,0.0,0.0,0.0,0.0,0.0
408.93,0.2,0.0,0.0,0.0,0.0,0.0
409.025,0.2,0.0,0.0,0.0,0.0,0.0
409.125,0.2,0.0,0.0,0.0,0.0,0.0
409.225,0.2,0.0,0.0,0.0,0.0,0.0
409.329,0.2,0.0,0.0,0.0,0.0,0.0
409.424,0.2,0.0,0.0,0.0,0.0,0.0
409.525,0.2,0.0,0.0,0.0,0.0,0.0
409.626,0.2,0.0,0.0,0.0,0.0,0.0
409.729,0.2,0.0,0.0,0.0,0.0,0.0
409.824,0.2,0.0,0.0,0.0,0.0,0.0
409.924,0.2,0.0,0.0,0.0,0.0,0.0
410.025,0.2,0.0,0.0,0.0,0.0,0.0
410.124,0.2,0.0,0.0,0.0,0.0,0.0
410.225,0.2,0.0,0.0,0.0,0.0,0.0
410.325,0.2,0.0,0.0,0.0,0.0,0.0
410.428,0.2,0.0,0.0,0.0,0.0,0.0
410.529,0.2,0.0,0.0,0.0,0.0,0.0
410.629,0.2,0.0,0.0,0.0,0.0,0.0
410.727,0.2,0.0,0.0,0.0,0.0,0.0
410.825,0.2,0.0,0.0,0.0,0.0,0.0
410.927,0.2,0.0,0.0,0.0,0.0,0.0
411.024,0.2,0.0,0.0,0.0,0.0,0.0
411.124,0.2,0.0,0.0,0.0,0.0,0.0
411.224,0.2,0.0,0.0,0.0,0.0,0.0
411.326,0.2,0.0,0.0,0.0,0.0,0.0
411.427,0.2,0.0,0.0,0.0,0.0,0.0
411.531,0.2,0.0,0.0,0.0,0.0,0.0
411.625,0.2,0.0,0.0,0.0,0.0,0.0
411.724,0.2,0.0,0.0,0.0,0.0,0.0
411.827,0.2,0.0,0.0,0.0,0.0,0.0
411.925,0.2,0.0,0.0,0.0,0.0,0.0
412.027,0.2,0.0,0.0,0.0,0.0,0.0
412.124,0.2,0.0,0.0,0.0,0.0,0.0
412.224,0.2,0.0,0.0,0.0,0.0,0.0
412.327,0.2,0.0,0.0,0.0,0.0,0.0
412.427,0.2,0.0,0.0,0.0,0.0,0.0
412.524,0.2,0.0,0.0,0.0,0.0,0.0
412.624,0.2,0.0,0.0,0.0,0.0,0.0
412.727,0.2,0.0,0.0,0.0,0.0,0.0
412.828,0.2,0.0,0.0,0.0,0.0,0.0
412.927,0.2,0.0,0.0,0.0,0.0,0.0
413.026,0.2,0.0,0.0,0.0,0.0,0.0
413.125,0.2,0.0,0.0,0.0,0.0,0.0
413.226,0.2,0.0,0.0,0.0,0.0,0.0
413.331,0.2,0.0,0.0,0.0,0.0,0.0
413.425,0.2,0.0,0.0,0.0,0.0,0.0
413.535,0.0,0.0,0.0,0.0,0.0,0.0
414.028,0.0,0.0,0.0,0.0,0.0,-0.5
